"","Player","Pos.x","Age.x","Tm.x","G.x","GS","MP.x","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Pos.y","Age.y","Tm.y","G.y","MP.y","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP"
"436","Brandon Jennings\jennibr01","PG",27,"WAS",23,2,16.3,1.3,4.6,0.274,0.5,2.3,0.212,0.8,2.3,0.333,0.325,0.5,0.7,0.706,0.3,1.6,1.9,4.7,0.7,0,1,1.4,3.5,"PG",27,"TOT",81,1802,12.1,0.479,0.471,0.284,1.8,10.1,5.9,30.4,1.9,0.2,17.5,17.6,NA,0.7,1,1.7,0.046,NA,-0.8,-2.2,-3,-0.5
"437","Brandon Jennings\jennibr01","PG",27,"WAS",23,2,16.3,1.3,4.6,0.274,0.5,2.3,0.212,0.8,2.3,0.333,0.325,0.5,0.7,0.706,0.3,1.6,1.9,4.7,0.7,0,1,1.4,3.5,"PG",27,"NYK",58,1428,12.7,0.508,0.466,0.315,1.6,9.9,5.7,28.6,1.9,0.2,17.8,18.1,NA,0.8,0.7,1.5,0.052,NA,-0.3,-2.2,-2.5,-0.2
"438","Brandon Jennings\jennibr01","PG",27,"WAS",23,2,16.3,1.3,4.6,0.274,0.5,2.3,0.212,0.8,2.3,0.333,0.325,0.5,0.7,0.706,0.3,1.6,1.9,4.7,0.7,0,1,1.4,3.5,"PG",27,"WAS",23,374,9.7,0.357,0.491,0.16,2.4,10.8,6.6,37.2,2,0,16.2,15.8,NA,-0.1,0.3,0.2,0.025,NA,-2.6,-2.1,-4.7,-0.3
"439","Jonas Jerebko\jerebjo01","PF",29,"BOS",78,6,15.8,1.5,3.4,0.435,0.6,1.7,0.346,0.9,1.7,0.523,0.521,0.3,0.5,0.703,0.8,2.7,3.5,0.9,0.3,0.2,0.5,1.6,3.8,"PF",29,"BOS",78,1232,9.3,0.537,0.496,0.141,5.4,19.1,12.3,8.1,1,1.1,12.3,11.4,NA,0.8,1.3,2.1,0.08,NA,-2.4,0.3,-2.1,0
"440","Amir Johnson\johnsam01","PF",29,"BOS",80,77,20.1,2.7,4.6,0.576,0.3,0.8,0.409,2.3,3.8,0.612,0.612,0.8,1.3,0.67,1.5,3.1,4.6,1.8,0.6,0.8,1,2.6,6.5,"PF",29,"BOS",80,1608,15,0.628,0.178,0.27,8.3,17,12.7,13,1.6,3.2,15.7,13.6,NA,2.9,2.1,5,0.149,NA,-0.2,2.4,2.2,1.7
"441","Brice Johnson\johnsbr02","PF",22,"LAC",3,0,3,0.7,2.3,0.286,0,0,NA,0.7,2.3,0.286,0.286,0,0,NA,0.3,0.7,1,0.3,0.7,0.3,0.3,0,1.3,"PF",22,"LAC",3,9,17.2,0.286,0,0,12.8,24.2,18.6,18.6,11.1,9.1,12.5,39.8,NA,-0.1,0,0,-0.165,NA,-10.7,12.1,1.3,0
"442","James Johnson\johnsja01","PF",29,"MIA",76,5,27.4,4.8,10.1,0.479,1.1,3.4,0.34,3.7,6.8,0.548,0.535,2,2.8,0.707,0.9,4.1,4.9,3.6,1,1.1,2.3,2.6,12.8,"PF",29,"MIA",76,2085,17,0.564,0.333,0.28,3.5,16.6,10,20.9,1.8,3.2,16.5,22,NA,1.9,3.2,5.1,0.117,NA,0.5,2.3,2.8,2.5
"443","Joe Johnson\johnsjo02","SF",35,"UTA",78,14,23.6,3.5,8,0.436,1.4,3.3,0.411,2.1,4.7,0.454,0.521,0.8,1,0.818,0.4,2.7,3.1,1.8,0.5,0.2,0.9,1.2,9.2,"SF",35,"UTA",78,1843,12.8,0.542,0.412,0.123,2.1,12.8,7.6,12.6,1,0.8,9.5,18.5,NA,1.7,2.1,3.8,0.099,NA,-0.2,-0.1,-0.3,0.8
"444","Stanley Johnson\johnsst04","SF",20,"DET",77,1,17.8,1.7,4.7,0.353,0.6,2,0.292,1.1,2.7,0.398,0.415,0.5,0.7,0.679,0.5,2,2.5,1.4,0.7,0.3,0.9,1.6,4.4,"SF",20,"DET",77,1371,7.2,0.436,0.422,0.145,2.8,12.7,7.5,10.5,2.1,1.5,15.5,14.8,NA,-1.4,1.8,0.4,0.012,NA,-3.8,1.8,-2,0
"445","Tyler Johnson\johnsty01","PG",24,"MIA",73,0,29.8,4.9,11.3,0.433,1.3,3.4,0.372,3.6,7.9,0.46,0.49,2.7,3.5,0.768,0.7,3.3,4,3.2,1.2,0.6,1.2,2.4,13.7,"PG",24,"MIA",73,2178,15.9,0.535,0.303,0.308,2.5,12.5,7.4,16.6,1.9,1.6,8.8,20.9,NA,3.1,2.7,5.8,0.128,NA,0.7,0.8,1.5,1.9
"446","Wesley Johnson\johnswe01","SF",29,"LAC",68,3,11.9,1.1,2.9,0.365,0.4,1.7,0.246,0.6,1.2,0.537,0.438,0.2,0.3,0.647,0.4,2.3,2.7,0.3,0.4,0.4,0.3,1.2,2.7,"SF",29,"LAC",68,810,8.4,0.448,0.59,0.085,3.7,20.8,12.5,3.9,1.8,3,8,12.5,NA,-0.3,1.2,0.9,0.051,NA,-3.4,1.6,-1.8,0
"447","Nikola Jokić\jokicni01","C",21,"DEN",73,59,27.9,6.8,11.7,0.578,0.6,1.9,0.324,6.2,9.8,0.628,0.605,2.6,3.1,0.825,2.9,6.9,9.8,4.9,0.8,0.8,2.3,2.9,16.7,"C",21,"DEN",73,2038,26.3,0.64,0.163,0.267,11.6,27.2,19.5,28.8,1.5,2.1,15.2,23.5,NA,7.7,2,9.7,0.228,NA,6.2,2.2,8.4,5.3
"448","Dahntay Jones\jonesda02","SF",36,"CLE",1,0,12,3,8,0.375,0,2,0,3,6,0.5,0.375,3,4,0.75,1,1,2,1,0,0,1,1,9,"SF",36,"CLE",1,12,14.7,0.461,0.25,0.5,9.5,8.9,9.2,14.5,0,0,9.3,39.9,NA,0,0,0,-0.03,NA,-3.8,-7.1,-10.9,0
"449","Damian Jones\jonesda03","C",21,"GSW",10,0,8.5,0.8,1.6,0.5,0,0,NA,0.8,1.6,0.5,0.5,0.3,1,0.3,0.9,1.4,2.3,0,0.1,0.4,0.6,1.5,1.9,"C",21,"GSW",10,85,5.3,0.466,0,0.625,12.4,17,14.8,0,0.6,3.7,22.7,13.4,NA,-0.1,0.1,0,0.018,NA,-7.5,-2.1,-9.6,-0.2
"450","Derrick Jones\jonesde02","SF",19,"PHO",32,8,17,2.1,3.8,0.562,0.1,0.3,0.273,2,3.4,0.591,0.574,0.9,1.3,0.707,1.2,1.3,2.5,0.4,0.4,0.4,0.4,2,5.3,"SF",19,"PHO",32,545,12,0.604,0.091,0.339,7.6,8.2,7.9,3.1,1.2,1.9,8.6,11.7,NA,0.9,0.2,1.1,0.098,NA,-0.5,-0.6,-1.1,0.1
"451","James Jones\jonesja02","SF",36,"CLE",48,2,7.9,0.9,1.9,0.478,0.6,1.4,0.47,0.3,0.5,0.5,0.647,0.3,0.4,0.65,0.1,0.7,0.8,0.3,0.1,0.2,0.2,0.8,2.8,"SF",36,"CLE",48,381,11.1,0.655,0.717,0.217,0.9,9.5,5.4,5.2,0.8,2.1,9,13,NA,0.6,0.2,0.8,0.102,NA,0,-1.6,-1.6,0
"452","Terrence Jones\joneste01","PF",25,"TOT",54,12,23.5,4.3,9.1,0.47,0.4,1.4,0.253,3.9,7.7,0.508,0.489,1.9,3.1,0.606,1.2,4.5,5.7,1.1,0.7,1,0.9,1.2,10.8,"PF",25,"TOT",54,1270,16.1,0.515,0.152,0.346,5.4,20.2,12.7,7.5,1.5,3.5,7.8,21.4,NA,0.4,1.9,2.3,0.086,NA,-2.7,1.3,-1.3,0.2
"453","Terrence Jones\joneste01","PF",25,"TOT",54,12,23.5,4.3,9.1,0.47,0.4,1.4,0.253,3.9,7.7,0.508,0.489,1.9,3.1,0.606,1.2,4.5,5.7,1.1,0.7,1,0.9,1.2,10.8,"PF",25,"NOP",51,1264,16.2,0.518,0.153,0.348,5.4,20,12.6,7.5,1.5,3.4,7.8,21.4,NA,0.5,1.8,2.3,0.088,NA,-2.6,1.3,-1.3,0.2
"454","Terrence Jones\joneste01","PF",25,"TOT",54,12,23.5,4.3,9.1,0.47,0.4,1.4,0.253,3.9,7.7,0.508,0.489,1.9,3.1,0.606,1.2,4.5,5.7,1.1,0.7,1,0.9,1.2,10.8,"PF",25,"MIL",3,6,1.5,0,0,0,0,57.6,29.1,0,8.5,14.7,0,22.8,NA,-0.1,0,0,-0.312,NA,-26.7,6.6,-20.1,0
"455","Terrence Jones\joneste01","PF",25,"NOP",51,12,24.8,4.5,9.6,0.472,0.4,1.5,0.253,4.2,8.1,0.512,0.492,2,3.3,0.606,1.3,4.7,5.9,1.2,0.8,1,0.9,1.3,11.5,"PF",25,"TOT",54,1270,16.1,0.515,0.152,0.346,5.4,20.2,12.7,7.5,1.5,3.5,7.8,21.4,NA,0.4,1.9,2.3,0.086,NA,-2.7,1.3,-1.3,0.2
"456","Terrence Jones\joneste01","PF",25,"NOP",51,12,24.8,4.5,9.6,0.472,0.4,1.5,0.253,4.2,8.1,0.512,0.492,2,3.3,0.606,1.3,4.7,5.9,1.2,0.8,1,0.9,1.3,11.5,"PF",25,"NOP",51,1264,16.2,0.518,0.153,0.348,5.4,20,12.6,7.5,1.5,3.4,7.8,21.4,NA,0.5,1.8,2.3,0.088,NA,-2.6,1.3,-1.3,0.2
"457","Terrence Jones\joneste01","PF",25,"NOP",51,12,24.8,4.5,9.6,0.472,0.4,1.5,0.253,4.2,8.1,0.512,0.492,2,3.3,0.606,1.3,4.7,5.9,1.2,0.8,1,0.9,1.3,11.5,"PF",25,"MIL",3,6,1.5,0,0,0,0,57.6,29.1,0,8.5,14.7,0,22.8,NA,-0.1,0,0,-0.312,NA,-26.7,6.6,-20.1,0
"458","Terrence Jones\joneste01","PF",25,"MIL",3,0,2,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,1,1,0,0.3,0.3,0,0,0,"PF",25,"TOT",54,1270,16.1,0.515,0.152,0.346,5.4,20.2,12.7,7.5,1.5,3.5,7.8,21.4,NA,0.4,1.9,2.3,0.086,NA,-2.7,1.3,-1.3,0.2
"459","Terrence Jones\joneste01","PF",25,"MIL",3,0,2,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,1,1,0,0.3,0.3,0,0,0,"PF",25,"NOP",51,1264,16.2,0.518,0.153,0.348,5.4,20,12.6,7.5,1.5,3.4,7.8,21.4,NA,0.5,1.8,2.3,0.088,NA,-2.6,1.3,-1.3,0.2
"460","Terrence Jones\joneste01","PF",25,"MIL",3,0,2,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,1,1,0,0.3,0.3,0,0,0,"PF",25,"MIL",3,6,1.5,0,0,0,0,57.6,29.1,0,8.5,14.7,0,22.8,NA,-0.1,0,0,-0.312,NA,-26.7,6.6,-20.1,0
"461","Tyus Jones\jonesty01","PG",20,"MIN",60,0,12.9,1.3,3,0.414,0.4,1.2,0.356,0.8,1.8,0.454,0.486,0.6,0.7,0.767,0.2,1,1.1,2.6,0.8,0.1,0.6,0.8,3.5,"PG",20,"MIN",60,774,13.8,0.523,0.403,0.238,1.5,8.7,5,28,3.1,0.6,16,13.6,NA,1,0.6,1.5,0.096,NA,-0.4,-1.5,-1.8,0
"462","DeAndre Jordan\jordade01","C",28,"LAC",81,81,31.7,5.1,7.1,0.714,0,0,0,5.1,7.1,0.717,0.714,2.5,5.2,0.482,3.7,10.1,13.8,1.2,0.6,1.7,1.4,2.6,12.7,"C",28,"LAC",81,2570,21.8,0.673,0.003,0.737,13.3,34.6,24.2,5.7,1,4.3,13.1,15.3,NA,7.2,4.6,11.8,0.221,NA,1,3,4.1,3.9
"463","Cory Joseph\josepco01","PG",25,"TOR",80,22,25,3.7,8.3,0.452,0.6,1.7,0.356,3.1,6.6,0.477,0.489,1.2,1.5,0.77,0.6,2.3,2.9,3.3,0.8,0.2,1.4,1.8,9.3,"PG",25,"TOR",80,2003,13.2,0.518,0.204,0.185,2.9,10.4,6.6,20,1.7,0.6,13.1,18.4,NA,1.7,1.7,3.4,0.082,NA,-0.4,-0.4,-0.8,0.6
"464","Frank Kaminsky\kaminfr01","C",23,"CHO",75,16,26.1,4.3,10.7,0.399,1.5,4.7,0.328,2.7,6,0.455,0.471,1.6,2.1,0.756,0.8,3.7,4.5,2.2,0.6,0.5,1,1.9,11.7,"C",23,"CHO",75,1954,13,0.502,0.441,0.195,3.2,15.8,9.5,13.5,1.2,1.5,8,21.8,NA,0.4,1.9,2.3,0.056,NA,-0.8,-0.8,-1.5,0.2
"465","Enes Kanter\kanteen01","C",24,"OKC",72,0,21.3,5.6,10.2,0.545,0.1,0.5,0.132,5.5,9.7,0.568,0.549,3.1,4,0.786,2.7,4,6.7,0.9,0.4,0.5,1.7,2.1,14.3,"C",24,"OKC",72,1533,23.7,0.599,0.052,0.387,14.1,20.8,17.4,7.9,1,2,12.5,27.3,NA,4,1.8,5.8,0.183,NA,0.6,-1.9,-1.2,0.3
"466","Ryan Kelly\kellyry01","PF",25,"ATL",16,0,6.9,0.5,1.8,0.286,0.3,0.6,0.4,0.3,1.1,0.222,0.357,0.3,0.4,0.833,0.1,1.1,1.1,0.5,0.3,0.3,0.3,0.3,1.6,"PF",25,"ATL",16,110,7.8,0.408,0.357,0.214,1,16.7,9,10.2,1.8,3.9,11.5,13.7,NA,-0.1,0.2,0.1,0.029,NA,-6.2,2.3,-3.9,-0.1
"467","Michael Kidd-Gilchrist\kiddgmi01","SF",23,"CHO",81,81,29,3.6,7.6,0.477,0,0.1,0.111,3.6,7.5,0.483,0.478,1.9,2.4,0.784,1.9,5,7,1.4,1,1,0.7,2.3,9.2,"SF",23,"CHO",81,2349,14.3,0.528,0.015,0.314,7.3,19.3,13.2,7.4,1.7,2.9,7.4,14.6,NA,2.7,3.1,5.8,0.119,NA,-2,2.2,0.2,1.3
"468","Sean Kilpatrick\kilpase01","SG",27,"BRK",70,24,25.1,4.4,10.5,0.415,1.5,4.4,0.341,2.9,6.1,0.468,0.486,2.9,3.5,0.843,0.3,3.7,4,2.2,0.6,0.1,1.9,1.7,13.1,"SG",27,"BRK",70,1754,13.1,0.546,0.419,0.329,1.3,15.4,8.4,14.6,1.2,0.3,13.8,23.8,NA,0.4,1.1,1.4,0.04,NA,-1.2,-1.8,-3,-0.4
"469","Brandon Knight\knighbr03","SG",25,"PHO",54,5,21.1,3.9,9.7,0.398,0.8,2.6,0.324,3,7.1,0.425,0.441,2.4,2.9,0.857,0.5,1.7,2.2,2.4,0.5,0.1,1.6,1.6,11,"SG",25,"PHO",54,1140,12.4,0.502,0.265,0.293,2.3,9.1,5.6,17.8,1.1,0.4,12.9,25,NA,0.1,0.2,0.3,0.015,NA,-1.4,-3,-4.5,-0.7
"470","Kyle Korver\korveky01","SG",35,"TOT",67,22,26.2,3.6,7.7,0.464,2.4,5.4,0.451,1.1,2.3,0.494,0.621,0.6,0.6,0.905,0.1,2.7,2.8,1.6,0.5,0.3,1,1.6,10.1,"SG",35,"TOT",67,1753,12.1,0.635,0.697,0.082,0.5,11,5.8,9.4,1,1,11.5,15.2,NA,2.3,1.3,3.7,0.1,NA,0.8,-1,-0.2,0.8
"471","Kyle Korver\korveky01","SG",35,"TOT",67,22,26.2,3.6,7.7,0.464,2.4,5.4,0.451,1.1,2.3,0.494,0.621,0.6,0.6,0.905,0.1,2.7,2.8,1.6,0.5,0.3,1,1.6,10.1,"SG",35,"ATL",32,894,10.8,0.591,0.646,0.11,0,10.8,5.5,12.6,1.3,1.2,13.4,14.5,NA,0.7,1,1.6,0.088,NA,-0.5,0.1,-0.4,0.4
"472","Kyle Korver\korveky01","SG",35,"TOT",67,22,26.2,3.6,7.7,0.464,2.4,5.4,0.451,1.1,2.3,0.494,0.621,0.6,0.6,0.905,0.1,2.7,2.8,1.6,0.5,0.3,1,1.6,10.1,"SG",35,"CLE",35,859,13.5,0.677,0.743,0.056,0.9,11.2,6.2,6.1,0.6,0.8,9.5,15.8,NA,1.6,0.4,2,0.114,NA,2.2,-2.2,0,0.4
"473","Kyle Korver\korveky01","SG",35,"ATL",32,21,27.9,3.4,7.7,0.439,2,5,0.409,1.3,2.7,0.494,0.571,0.8,0.8,0.889,0,2.8,2.8,2.3,0.7,0.4,1.3,1.5,9.5,"SG",35,"TOT",67,1753,12.1,0.635,0.697,0.082,0.5,11,5.8,9.4,1,1,11.5,15.2,NA,2.3,1.3,3.7,0.1,NA,0.8,-1,-0.2,0.8
"474","Kyle Korver\korveky01","SG",35,"ATL",32,21,27.9,3.4,7.7,0.439,2,5,0.409,1.3,2.7,0.494,0.571,0.8,0.8,0.889,0,2.8,2.8,2.3,0.7,0.4,1.3,1.5,9.5,"SG",35,"ATL",32,894,10.8,0.591,0.646,0.11,0,10.8,5.5,12.6,1.3,1.2,13.4,14.5,NA,0.7,1,1.6,0.088,NA,-0.5,0.1,-0.4,0.4
"475","Kyle Korver\korveky01","SG",35,"ATL",32,21,27.9,3.4,7.7,0.439,2,5,0.409,1.3,2.7,0.494,0.571,0.8,0.8,0.889,0,2.8,2.8,2.3,0.7,0.4,1.3,1.5,9.5,"SG",35,"CLE",35,859,13.5,0.677,0.743,0.056,0.9,11.2,6.2,6.1,0.6,0.8,9.5,15.8,NA,1.6,0.4,2,0.114,NA,2.2,-2.2,0,0.4
"476","Kyle Korver\korveky01","SG",35,"CLE",35,1,24.5,3.7,7.7,0.487,2.8,5.7,0.485,1,2,0.493,0.667,0.4,0.4,0.933,0.2,2.6,2.8,1,0.3,0.2,0.8,1.7,10.7,"SG",35,"TOT",67,1753,12.1,0.635,0.697,0.082,0.5,11,5.8,9.4,1,1,11.5,15.2,NA,2.3,1.3,3.7,0.1,NA,0.8,-1,-0.2,0.8
"477","Kyle Korver\korveky01","SG",35,"CLE",35,1,24.5,3.7,7.7,0.487,2.8,5.7,0.485,1,2,0.493,0.667,0.4,0.4,0.933,0.2,2.6,2.8,1,0.3,0.2,0.8,1.7,10.7,"SG",35,"ATL",32,894,10.8,0.591,0.646,0.11,0,10.8,5.5,12.6,1.3,1.2,13.4,14.5,NA,0.7,1,1.6,0.088,NA,-0.5,0.1,-0.4,0.4
"478","Kyle Korver\korveky01","SG",35,"CLE",35,1,24.5,3.7,7.7,0.487,2.8,5.7,0.485,1,2,0.493,0.667,0.4,0.4,0.933,0.2,2.6,2.8,1,0.3,0.2,0.8,1.7,10.7,"SG",35,"CLE",35,859,13.5,0.677,0.743,0.056,0.9,11.2,6.2,6.1,0.6,0.8,9.5,15.8,NA,1.6,0.4,2,0.114,NA,2.2,-2.2,0,0.4
"479","Kosta Koufos\koufoko01","C",27,"SAC",71,62,20,3,5.5,0.551,0,0,0,3,5.5,0.552,0.551,0.5,0.9,0.613,1.7,4,5.7,0.7,0.5,0.7,0.9,2.4,6.6,"C",27,"SAC",71,1419,13.8,0.56,0.003,0.158,9.7,23,16.4,5.3,1.3,3.1,12.7,15.3,NA,1.2,1.4,2.6,0.089,NA,-2.6,0.7,-1.9,0
"480","Mindaugas Kuzminskas\kuzmimi01","SF",27,"NYK",68,5,14.9,2.3,5.4,0.428,0.8,2.5,0.321,1.5,3,0.517,0.501,0.8,1,0.809,0.7,1.2,1.9,1,0.4,0.2,0.8,1.2,6.3,"SF",27,"NYK",68,1016,12.4,0.533,0.455,0.184,5,8.4,6.7,10.3,1.4,0.9,11.3,19.2,NA,0.8,0.4,1.2,0.055,NA,-0.2,-2.5,-2.7,-0.2
"481","Skal Labissière\labissk01","PF",20,"SAC",33,12,18.5,3.5,6.6,0.537,0.1,0.2,0.375,3.5,6.4,0.543,0.544,1.6,2.2,0.703,1.5,3.4,4.9,0.8,0.5,0.4,1.1,1.9,8.8,"PF",20,"SAC",33,612,16.8,0.577,0.037,0.339,9.7,20.7,15.3,7.5,1.3,1.9,12.9,21.3,NA,0.7,0.5,1.3,0.099,NA,-1.7,-0.9,-2.6,-0.1
"482","Jeremy Lamb\lambje01","SG",24,"CHO",62,5,18.4,3.6,7.9,0.46,0.7,2.4,0.281,3,5.6,0.536,0.502,1.8,2.1,0.853,0.5,3.8,4.3,1.2,0.4,0.4,0.6,1.6,9.7,"SG",24,"CHO",62,1143,17,0.55,0.297,0.263,2.9,22.6,12.7,11.3,1.2,1.8,6.8,23.2,NA,1.4,1.3,2.7,0.115,NA,-0.8,-0.9,-1.7,0.1
"483","Nicolás Laprovíttola\laproni01","PG",27,"SAS",18,3,9.7,1.1,2.6,0.426,0.6,1.5,0.37,0.6,1.1,0.5,0.532,0.5,0.5,1,0.1,0.5,0.6,1.6,0.2,0.1,1.1,1.1,3.3,"PG",27,"SAS",18,174,8.4,0.579,0.574,0.191,0.7,5.7,3.3,23,1.2,0.5,27.2,18.2,NA,0,0.2,0.2,0.044,NA,-2.5,-2.4,-4.9,-0.1
"484","Joffrey Lauvergne\lauvejo01","PF-C",25,"TOT",70,1,14,2.1,4.8,0.44,0.5,1.4,0.337,1.6,3.4,0.483,0.49,0.7,1,0.63,1,2.6,3.6,1,0.4,0.1,0.8,1.2,5.4,"PF-C",25,"TOT",70,980,12.6,0.509,0.292,0.217,8,20.2,14.1,10.8,1.3,0.5,13.2,18.5,NA,0.4,1.1,1.5,0.075,NA,-2.3,-0.9,-3.2,-0.3
"485","Joffrey Lauvergne\lauvejo01","PF-C",25,"TOT",70,1,14,2.1,4.8,0.44,0.5,1.4,0.337,1.6,3.4,0.483,0.49,0.7,1,0.63,1,2.6,3.6,1,0.4,0.1,0.8,1.2,5.4,"PF",25,"OKC",50,739,12.9,0.531,0.32,0.238,7.6,19.8,13.7,10.3,1.2,0.6,12.9,17.8,NA,0.6,0.8,1.4,0.091,NA,-1.9,-1,-2.9,-0.2
"486","Joffrey Lauvergne\lauvejo01","PF-C",25,"TOT",70,1,14,2.1,4.8,0.44,0.5,1.4,0.337,1.6,3.4,0.483,0.49,0.7,1,0.63,1,2.6,3.6,1,0.4,0.1,0.8,1.2,5.4,"C",25,"CHI",20,241,11.6,0.451,0.217,0.163,9.3,21.2,15.2,12.2,1.5,0,14,20.7,NA,-0.2,0.3,0.1,0.025,NA,-3.5,-0.6,-4,-0.1
"487","Joffrey Lauvergne\lauvejo01","PF",25,"OKC",50,0,14.8,2.2,4.9,0.455,0.5,1.6,0.346,1.7,3.3,0.506,0.51,0.7,1.2,0.638,1,2.6,3.7,1,0.4,0.1,0.8,1.4,5.7,"PF-C",25,"TOT",70,980,12.6,0.509,0.292,0.217,8,20.2,14.1,10.8,1.3,0.5,13.2,18.5,NA,0.4,1.1,1.5,0.075,NA,-2.3,-0.9,-3.2,-0.3
"488","Joffrey Lauvergne\lauvejo01","PF",25,"OKC",50,0,14.8,2.2,4.9,0.455,0.5,1.6,0.346,1.7,3.3,0.506,0.51,0.7,1.2,0.638,1,2.6,3.7,1,0.4,0.1,0.8,1.4,5.7,"PF",25,"OKC",50,739,12.9,0.531,0.32,0.238,7.6,19.8,13.7,10.3,1.2,0.6,12.9,17.8,NA,0.6,0.8,1.4,0.091,NA,-1.9,-1,-2.9,-0.2
"489","Joffrey Lauvergne\lauvejo01","PF",25,"OKC",50,0,14.8,2.2,4.9,0.455,0.5,1.6,0.346,1.7,3.3,0.506,0.51,0.7,1.2,0.638,1,2.6,3.7,1,0.4,0.1,0.8,1.4,5.7,"C",25,"CHI",20,241,11.6,0.451,0.217,0.163,9.3,21.2,15.2,12.2,1.5,0,14,20.7,NA,-0.2,0.3,0.1,0.025,NA,-3.5,-0.6,-4,-0.1
"490","Joffrey Lauvergne\lauvejo01","C",25,"CHI",20,1,12.1,1.9,4.6,0.402,0.3,1,0.3,1.6,3.6,0.431,0.435,0.5,0.8,0.6,1.1,2.4,3.4,1,0.4,0,0.8,0.6,4.5,"PF-C",25,"TOT",70,980,12.6,0.509,0.292,0.217,8,20.2,14.1,10.8,1.3,0.5,13.2,18.5,NA,0.4,1.1,1.5,0.075,NA,-2.3,-0.9,-3.2,-0.3
"491","Joffrey Lauvergne\lauvejo01","C",25,"CHI",20,1,12.1,1.9,4.6,0.402,0.3,1,0.3,1.6,3.6,0.431,0.435,0.5,0.8,0.6,1.1,2.4,3.4,1,0.4,0,0.8,0.6,4.5,"PF",25,"OKC",50,739,12.9,0.531,0.32,0.238,7.6,19.8,13.7,10.3,1.2,0.6,12.9,17.8,NA,0.6,0.8,1.4,0.091,NA,-1.9,-1,-2.9,-0.2
"492","Joffrey Lauvergne\lauvejo01","C",25,"CHI",20,1,12.1,1.9,4.6,0.402,0.3,1,0.3,1.6,3.6,0.431,0.435,0.5,0.8,0.6,1.1,2.4,3.4,1,0.4,0,0.8,0.6,4.5,"C",25,"CHI",20,241,11.6,0.451,0.217,0.163,9.3,21.2,15.2,12.2,1.5,0,14,20.7,NA,-0.2,0.3,0.1,0.025,NA,-3.5,-0.6,-4,-0.1
"493","Zach LaVine\lavinza01","SG",21,"MIN",47,47,37.2,6.9,15.1,0.459,2.6,6.6,0.387,4.4,8.5,0.515,0.544,2.5,3,0.836,0.4,3,3.4,3,0.9,0.2,1.8,2.2,18.9,"SG",21,"MIN",47,1749,14.6,0.576,0.437,0.197,1.2,9.5,5.3,12.6,1.2,0.5,9.9,21.7,NA,2.6,0.4,3,0.082,NA,2.2,-2.4,-0.3,0.8
"494","Ty Lawson\lawsoty01","PG",29,"SAC",69,24,25.1,3.4,7.6,0.454,0.5,1.7,0.288,2.9,5.9,0.502,0.487,2.5,3.1,0.797,0.6,2,2.6,4.8,1.1,0.1,1.9,1.7,9.9,"PG",29,"SAC",69,1732,15.4,0.551,0.226,0.416,3,8.9,6,29.9,2.2,0.3,17.3,19.5,NA,2.2,1,3.2,0.088,NA,0.2,-1.5,-1.3,0.3
"495","Jake Layman\laymaja01","SF",22,"POR",35,1,7.1,0.7,2.5,0.292,0.4,1.5,0.255,0.4,1.1,0.342,0.365,0.4,0.5,0.765,0.2,0.5,0.7,0.3,0.3,0.1,0.3,0.6,2.2,"SF",22,"POR",35,249,4.9,0.404,0.573,0.191,2.7,8,5.3,6.2,1.8,1,10.2,19,NA,-0.4,0.1,-0.3,-0.054,NA,-4.7,-2.7,-7.4,-0.3
"496","Courtney Lee\leeco01","SG",31,"NYK",77,74,31.9,4.2,9.1,0.456,1.4,3.5,0.401,2.8,5.6,0.49,0.533,1.1,1.3,0.867,0.7,2.7,3.4,2.3,1.1,0.3,0.9,1.8,10.8,"SG",31,"NYK",77,2459,12.2,0.559,0.382,0.139,2.3,9,5.7,10.6,1.6,0.8,8.5,14.4,NA,3.1,1.1,4.2,0.081,NA,0.6,-0.7,-0.1,1.1
"497","David Lee\leeda02","PF",33,"SAS",79,10,18.7,3.1,5.3,0.59,0,0,NA,3.1,5.3,0.59,0.59,1,1.4,0.708,1.9,3.7,5.6,1.6,0.4,0.5,1,1.6,7.3,"PF",33,"SAS",79,1477,18.5,0.613,0,0.269,11.7,21.9,16.9,13,1.1,2.2,14.9,16.9,NA,3.2,2.5,5.7,0.186,NA,0.7,2.5,3.2,1.9
"498","Alex Len\lenal01","C",23,"PHO",77,34,20.3,3,6,0.497,0,0.2,0.25,2.9,5.9,0.503,0.5,1.9,2.7,0.721,2,4.6,6.6,0.6,0.5,1.3,1.3,3.1,8,"C",23,"PHO",77,1560,15,0.553,0.026,0.449,10.6,25.3,17.8,4.2,1.2,5.1,15.5,17.6,NA,1.2,1.7,3,0.091,NA,-3,1.3,-1.7,0.1
